,title,date,author,result,id
310,2月4日起，福州将实施预约摇号购买口罩,2020-02-03,中国共产主义青年团福州市委员会媒体平台,假,https://vp.fact.qq.com/article?id=48679c7a3ff71d0ae8ec0eae3afa23c4
311,市面上常见的X露XX士消毒液可以消灭新型冠状病毒,2020-02-03,卓正医疗全科医生,疑,https://vp.fact.qq.com/article?id=589ae639eff5ee061d64bd1dd7ff85f2
312,中央空调存在传播新型冠状病毒的可能性,2020-02-03,腾讯旗下专业医学科普平台,真,https://vp.fact.qq.com/article?id=6378fc03d92c8b117140d1948e81e769
313,喷洒环保酵素可以杀毒抑菌,2020-02-03,云无心,假,https://vp.fact.qq.com/article?id=2bb74ae00b59fa27b38ee556d4bd8c26
314,泰国找到了新型冠状病毒特效药,2020-02-03,药理学硕士，知贝儿科药师,疑,https://vp.fact.qq.com/article?id=aa0d1b1d72fc6fa6e75b658370d3bd4d
315,新型冠状病毒插入的基因片段是精心选择，是人工病毒,2020-02-03,美国国立卫生研究院博士后研究员，免疫学博士,假,https://vp.fact.qq.com/article?id=73a6c539f8a90a089d71629345ae2d6f
316,特朗普同意将新冠肺炎潜在有效药瑞德西韦专利豁免,2020-02-03,国际谣言查证机构,假,https://vp.fact.qq.com/article?id=64dbed161094ff5c0d7a6ba44a6b4781
317,国务院通知任何平台不得销售口罩,2020-02-03,较真查证员,假,https://vp.fact.qq.com/article?id=973049a64ac0c26a406f740a0a4ba1bc
318,2月3日开始，上海市各医院实名制进院，包括家属,2020-02-03,上海辟谣平台记者,假,https://vp.fact.qq.com/article?id=8306d7597be85cefae93f0742b4ef1fb
319,24℃下，新型冠状病毒在痰尿等物体上能存活好几天,2020-02-02,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=6eda95bd51b6eeff57e74f06f37ea012
320,震惊哈佛大学教授：新型冠状病毒诞生于人为基因改造,2020-02-02,日本东京大学外科博士,假,https://vp.fact.qq.com/article?id=0a1d512cead01d1705a73aac78b41b5b
321,上海一居民家爆炸，因女的烧菜，男的做家务喷洒酒精,2020-02-02,上海报业集团旗下新媒体平台,假,https://vp.fact.qq.com/article?id=7208c8436d73ccd6809d7429799f6679
322,直升飞机冲破封锁线，电影一样，直达武汉,2020-02-02,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=8ab1fb22cf2ed43672f15d2ae09ee2d9
323,乳酸菌素片可以治疗新型冠状病毒肺炎,2020-02-02,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=5170a765052127db8cd8950db9c2a48d
324,新型冠状病毒感染者粪便里检测出核酸阳性 ,2020-02-02,宾夕法尼亚大学医学院病理及实验医药系研究副教授,真,https://vp.fact.qq.com/article?id=0ee5b891a540fd29f88cc54ea95c0ce5
325,戴过的口罩放进烤箱，60℃烤30分钟，可以反复用,2020-02-01,卓正医疗皮肤科医生,疑,https://vp.fact.qq.com/article?id=f75e7f46809608ef31ee1507d308bede
326,中央决定暂免武汉红十字会救灾物资管理工作,2020-02-01,江苏广电总台的手机新闻客户端,假,https://vp.fact.qq.com/article?id=6ace2cc86a546dbe86921981f67b9bc7
327,童子尿可以预防新型冠状病毒,2020-02-01,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=536900372bdb3ffaab431686a1735fd0
328,德国采用雾化手段治愈4例新冠肺炎患者,2020-02-01,较真国际问题查证者，擅长德国领域,假,https://vp.fact.qq.com/article?id=8735328058f123017b362189bdde68e7
329,金银花和绿茶能防控新冠病毒感染,2020-02-01,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=a69823ee9fc67b039cc6de08486f890e
330,remdesivir可治疗新型冠状病毒肺炎,2020-02-01,宾夕法尼亚大学医学院病理及实验医药系研究副教授,疑,https://vp.fact.qq.com/article?id=338c0e8ea65995381677c6c827e3523d
331,国家一级响应：出租房2月免租，3、4月份免租半月,2020-02-01,腾讯新闻旗下专业事实查证平台,疑,https://vp.fact.qq.com/article?id=fb9d4e2ffdd20bad62bc89fc12835e21
332,中成药双黄连口服液可抑制新型冠状病毒,2020-02-01,药理学硕士，知贝儿科药师,疑,https://vp.fact.qq.com/article?id=c7f61161c3f13a20a770ce4b15345fde
333,挂烫机喷出的蒸汽可用于衣物消毒杀菌,2020-02-01,卓正医疗医生,假,https://vp.fact.qq.com/article?id=4f0852d1e7fa06aa2cd4ca8d7cc60ae3
334,口含姜片出门可以预防新型冠状病毒肺炎,2020-02-01,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=f760a73c59fbc597d17def9afadb85a5
335,中草药洗液“洁尔阴”预防非典是良方,2020-02-01,药理学硕士，知贝儿科药师,疑,https://vp.fact.qq.com/article?id=bdaf431cde29101911d075504d4a64b8
336,藿香正气药物可治疗新型冠状病毒肺炎,2020-02-01,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=13a93b6402f92b802d978b648ba875b7
337,WHO认为：目前还没有专门预防治疗新冠病毒的药物,2020-02-01,联合国系统内卫生问题的指导和协调机构,真,https://vp.fact.qq.com/article?id=bd2a494fc8d93d98aa5eaf94f437039e
338,双黄连口服液可抑制新型冠状病毒,2020-02-01,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=100efa6c5519a1825125a4ce6d032844
339,喝茶可以预防新型冠状病毒,2020-01-31,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=91bea4d0ea59f6baf13d08cc96e65bd2
340,吃阿奇霉素片可以预防新型冠状病毒,2020-01-31,腾讯医典,假,https://vp.fact.qq.com/article?id=b207427961470944aa4dd88a1f2cf9f7
341,特殊时期多喝陈皮水，陈皮能预防和治疗新型冠状病毒,2020-01-31,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=a19a219043990b53c143748c3ca31140
342,武汉大学省人民医院发热门诊可做核酸试验检测不排队,2020-01-31,共青团北京市委机关报,假,https://vp.fact.qq.com/article?id=91a58cde494d375e849fe1b93d8a2957
343,新型冠状病毒肺炎十大谣言榜,2020-01-31,腾讯新闻旗下专业事实查证平台,真,https://vp.fact.qq.com/article?id=b2d2b16f760a2ab1409c6125f6a5361e
344,用过的口罩放到消毒柜里消毒，可以继续防护新型肺炎,2020-01-31,卓正医疗皮肤科医生,假,https://vp.fact.qq.com/article?id=965c67571d6fa3080a10c7e7c7d2eadd
345,眼神对视会传染新型冠状病毒,2020-01-31,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=b31754bfc5ab9003117675cf8772c7d4
346,别吃鱼肉，特别是草鱼做的酸菜鱼水煮鱼，会感染病毒,2020-01-31,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=60390b3f4a5e1f8b253a0c575124b392
347,广州市民30日晚8点可用“穗康”小程序预约买口罩,2020-01-31,中共广州市委机关报,真,https://vp.fact.qq.com/article?id=c2d3c8cc9efebfc3afe0fe9ba57f9bcb
348,用浴霸灯照射半小时可以去除病毒,2020-01-31,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=355c88481eb1b4fc714eef8bf5dc1ca5
349,吃糖会降低身体免疫力，导致易感染病毒,2020-01-31,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=6cb943c1541220df421126f3b25376e7
350,南京自来水采用上限标准加氯消毒,2020-01-31,新华报业传媒集团主办的都市类报刊,假,https://vp.fact.qq.com/article?id=b19fb0fa1fef748e07b4f71f11bb308c
351,苏州市立医院一产妇感染新型冠状病毒,2020-01-30,“一日读遍苏州”，苏州权威主流纸媒,假,https://vp.fact.qq.com/article?id=c1324495864e289b885d1ddab3ea98fd
352,新型冠状病毒会通过血液传播,2020-01-30,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=f1856084c1d044bf649a895cbe9ce7a0
353,出现流鼻涕和咳痰，不可能是新型冠状病毒肺炎,2020-01-30,卓正医疗儿科医生,假,https://vp.fact.qq.com/article?id=3220a9ad9ff1cd16a3b065a10bb55670
354,武汉第九医院：疫情期间，不能外出散步，小心被传染,2020-01-30,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=64c173d95bb41b63732f0c1f62198f64
355,1月30日传拿介绍信可到武汉市红十字会领取物资,2020-01-30,中共武汉市委机关报,假,https://vp.fact.qq.com/article?id=0cd778ed9c0aa8c4ba531b7d9a50563d
356,海关代表国家征收邮寄的口罩,2020-01-30,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=1865367bdbd95ff51a5fe04cd7393592
357,亚洲人更容易感染新型冠状病毒,2020-01-30,宾夕法尼亚大学医学院病理及实验医药系研究副教授,假,https://vp.fact.qq.com/article?id=3db3f6a44cdc3dbbf7bc4ee8fab4d83f
358,口罩水蒸过晒干、喷酒精、紫外线灯照射后可以再用,2020-01-30,广东省梅州市人民医院呼吸科主治医师,疑,https://vp.fact.qq.com/article?id=69b4c13eb8b5f78b0b843da4fe5d9ea5
359,武汉红十字会售卖山东寿光捐赠的蔬菜,2020-01-30,综合类大型城市日报,假,https://vp.fact.qq.com/article?id=0f2861ec609849854954decc2ebe73d7
360,花露水酒精含量70-75%，能有效预防新冠病毒,2020-01-30,药理学硕士，知贝儿科药师,疑,https://vp.fact.qq.com/article?id=ab53757847cd4eea61cac64d30b422d4
361,用棉布、保鲜膜、纱布自制口罩，可预防新冠病毒感染,2020-01-30,宾夕法尼亚大学医学院病理及实验医药系研究副教授,疑,https://vp.fact.qq.com/article?id=7b89f7bc0981adeedea2ac84a56306b3
362,玉屏风颗粒对新型肺炎有效,2020-01-30,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=0acefc9a0799e80f222cbf8ff67d6f0d
363,成都两名高度疑似感染者私自离开华西医院,2020-01-29,成都传媒集团旗下新媒体平台,假,https://vp.fact.qq.com/article?id=7b61ce67807eeea00fe6f21fa0b66654
364,1月29日知网可以免费下载论文,2020-01-29,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=ac8c937fd2f8edae657b808ad23c18c3
365,万金油可以预防病毒,2020-01-30,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=10b24fc88d975365e57aa37acfae583f
366,一个武汉女人终结了法国大罢工，法国人都去抢口罩了,2020-01-29,法学博士，旅法媒体人,假,https://vp.fact.qq.com/article?id=266b7fb74f6a6c95dbb46eabe03c6d27
367,不要穿毛衣或带毛领、绒线的衣服外套，容易吸附病毒,2020-01-29,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=bc73c00c165b830aa780e8ada6658fb9
368,武大人民医院医生提醒：29、30号两天是爆发期,2020-01-29,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=180fd955216b0debd476be5372affecf
369,咳嗽药水“沐舒坦”能治疗新冠肺炎,2020-01-29,药理学硕士，知贝儿科药师,疑,https://vp.fact.qq.com/article?id=8e01f3e6fd441b3d2408a94986c1cca3
370,接触沾染了病毒的物品属于接触传播，也可能感染病毒,2020-01-29,腾讯旗下专业医学科普平台,真,https://vp.fact.qq.com/article?id=2b75236662394dd34dedc5f12a86c8a7
371,握手、拥抱也可能传播新型冠状肺炎病毒,2020-01-29,腾讯旗下专业医学科普平台,真,https://vp.fact.qq.com/article?id=1f19fb0542fadc8fbd9f952ed7332c7b
372,大蒜和冰糖一起煮水喝可以预防治疗新型冠状肺炎,2020-01-29,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=e42bf517901d711a5284cfe4ae0e0932
373,白藜芦醇可以治疗预防新型冠状病毒,2020-01-29,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=14df1407153d2e462173a359c149e4cc
374,1月29日成都封城，出城高速封闭,2020-01-29,成都传媒集团旗下新媒体平台,假,https://vp.fact.qq.com/article?id=72ff3366997c1a34b10bca4e85bc7d46
375,28日黑龙江高速因抗击新冠肺炎疫情大范围封闭,2020-01-29,黑龙江省官方综合性网站,假,https://vp.fact.qq.com/article?id=ebbe1aae0f7e39b0670922d32fb9f8cd
376,喷嚏可打8米远，病毒可悬浮24小时,2020-01-28,广东省梅州市人民医院呼吸科主治医师,疑,https://vp.fact.qq.com/article?id=e62097fdce2f0b2f32fffc994292a3d9
377,日本派遣1000人医疗队前往武汉,2020-01-28,人民日报海外版官方网站,假,https://vp.fact.qq.com/article?id=1b4099cba7d339d14284227215a6b7be
378,北京超市、菜市场要关门一周,2020-01-28,综合类大型城市日报,假,https://vp.fact.qq.com/article?id=01fdc799e251abf7787aaeb9df1f25b4
379,新型冠状病毒会通过现金纸币传播，外出不要收现金,2020-01-28,药理学硕士，知贝儿科药师,疑,https://vp.fact.qq.com/article?id=8c0686fe6b56c6e674e16a7fffa377bf
380,新型冠状病毒在2018年就被发现了,2020-01-28,共青团中央主办的中央重点新闻网站,假,https://vp.fact.qq.com/article?id=b34e5424eb2e06ffb159535d8008a0bc
381,多洗热水澡可以预防新型冠状病毒肺炎,2020-01-28,免疫学者W,假,https://vp.fact.qq.com/article?id=764341d40b7f29d815bb1438df6fb255
382,海鲜会传染新型冠状病毒,2020-01-28,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=8c30841fe2230ced37fa194293d41704
383,医用紫外线灯能消灭新型冠状病毒,2020-01-28,腾讯旗下专业医学科普平台,真,https://vp.fact.qq.com/article?id=ac252026a042f00d28fad5fd77ec6031
384,95%的酒精比75%的酒精消毒效果更好,2020-01-28,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=65b017b6e4bdf505116062c0c3bdebfb
385,病毒喜欢0度湿冷环境，空调开到20度就死亡,2020-01-28,宾夕法尼亚大学医学院病理及实验医药系研究副教授,假,https://vp.fact.qq.com/article?id=daac1da908e5a1cf4a0ed1aac580e22d
386,用了7天的N95口罩用吹风机吹或酒精消毒可继续用,2020-01-28,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=05175d989bec8b49f1ad10bab470079f
387,用高浓度白酒喷洒房间可以预防新型冠状病毒,2020-01-28,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=f2ce5e7b2518367879db349d0cb86871
388,非典是美国专门针对中国的生物战，是种族灭绝计划,2020-01-27,日本东京大学外科博士,假,https://vp.fact.qq.com/article?id=1ebcab80c179e87758f6c5be03bd135d
389,喝红酒能抵抗新型冠状病毒，延缓病情发展,2020-01-27,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=bb3e51a96ffbcf94f7ab87b9dcf9160a
390,花菇中的多糖能增强人体免疫力，对抗新型冠状病毒,2020-01-27,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=fe9c18c350d5e41552af5e6ce7d938a7
391,新型冠状病毒已经混合在空气里，一旦呼吸就会致病,2020-01-27,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=a7fb6514f0184062b72a47c346bcedb9
392,二氧化氯消毒剂可以用于消毒,2020-01-27,腾讯旗下专业医学科普平台,真,https://vp.fact.qq.com/article?id=912db9b5991ade3979acc28bc7574942
393,多喝60度的开水能预防新型肺炎,2020-01-27,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=2b6fdd17b8234df49c0330f7f63ad904
394,成都因新型冠状病毒肺炎调整公交线路营运安排,2020-01-27,四川日报报业集团旗下综合性专业新闻网站,假,https://vp.fact.qq.com/article?id=3c34462d2a429138a695f379aaa92da3
395,阿司匹林能有效延缓新冠肺炎病情,2020-01-27,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=bc695209c3ce3ff32bcc98533f38d01f
396,浙江27日起高速封路,2020-01-27,浙江新闻广播,假,https://vp.fact.qq.com/article?id=674b5dd962d302e96a0f7a54632022fd
397,将有6万武汉人员从境外来杭,2020-01-27,中共杭州市委机关报,假,https://vp.fact.qq.com/article?id=5781c18950c1afa1c419174676cec5bb
398,乳铁蛋白能预防新型冠状病毒,2020-01-26,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=fe412f1f9a3a46ea88a303458e613f90
399,南京要封城停公交出租,2020-01-26,江苏广电总台的手机新闻客户端,假,https://vp.fact.qq.com/article?id=5adde1058eaac6d01a7c05a5d4b33180
400,广州要封城,2020-01-26,南方报业移动新媒体！最新，最快，最广东！,假,https://vp.fact.qq.com/article?id=e3fc321831b0b2fd7ca30d86c91f37be
401,26日晚央视新闻，白岩松将邀请钟南山院士介绍疫情,2020-01-26,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=28f3d8b413899fbf9f937edd255d60a6
402,泰国移民局发文，不想回国的最长可给予2个月续签,2020-01-26,杭州日报报业集团主办,假,https://vp.fact.qq.com/article?id=34fd5e1d18d840ca0a1ffd7e1add8424
403,为防控疫情，北京市即将封城,2020-01-26,中央广播电视总台广播新闻综合频率,假,https://vp.fact.qq.com/article?id=cd7b3690895357e05449a648af0d5f1f
404,深圳1月27日开始封城,2020-01-26,南方+,假,https://vp.fact.qq.com/article?id=5bf6a63c3b213363d98d0e0a5930c23f
405,打开家里空调和取暖器，室温增高到30度能抗肺炎,2020-01-26,宾夕法尼亚大学医学院病理及实验医药系研究副教授,疑,https://vp.fact.qq.com/article?id=a00298865cbbec0bc833006bd50e1384
406,武汉至上海旅游的5人入住建国宾馆并全部感染,2020-01-26,上海徐汇,假,https://vp.fact.qq.com/article?id=c492231a72034c234f830919890db2d7
407,大蒜水可以治好冠状病毒肺炎，要多喝大蒜水,2020-01-26,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=fefb9e06b3219b62e0d4ea798c8f6b7e
408,杭州封城防控新型肺炎,2020-01-26,光明网,假,https://vp.fact.qq.com/article?id=8c32dcb40f836c66178ea609ad917283
409,好消息再传来：新冠肺炎疫苗出来啦！,2020-01-26,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=b18b6b4bc530c1f32f14dc4349fb14fd
410,风油精能抑制病毒感染,2020-01-26,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=34da5686374365359ba3f1058b64f23b
411,家养的宠物会传染新型冠状病毒,2020-01-26,腾讯旗下专业医学科普平台,疑,https://vp.fact.qq.com/article?id=c9f716744c4ce93a63771ef903c1fb08
412,吃辣椒能降低新型冠状病毒肺炎死亡风险,2020-01-26,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=e1de77718d74f1632adad425f0e55aa8
413,大庆人明天不要出门，政府会安排飞机洒药消毒,2020-01-26,大庆电视台新闻直播栏目,假,https://vp.fact.qq.com/article?id=d04f1b33977712320713eefea013bc51
414,大部分新型肺炎患者只需2-4周就可被治愈,2020-01-26,美国加州大学圣地亚哥分校呼吸病学和危重症医学科主治医师，腾讯新闻知识官,真,https://vp.fact.qq.com/article?id=8b36f4248c4967953508a03a6b6a5e7a
415,多吃草莓可以预防新型冠状病毒肺炎,2020-01-26,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=2e6a8e6e60cf500c584d8bb7cd5d8984
416,养猫养狗能抗新型冠状病毒肺炎,2020-01-26,宾夕法尼亚大学医学院病理及实验医药系研究副教授,假,https://vp.fact.qq.com/article?id=b68f54493f0bff4d32ce34c53d459118
417,新型冠状病毒在潜伏期会传染,2020-01-26,腾讯旗下专业医学科普平台,真,https://vp.fact.qq.com/article?id=65eaa5453bbbb9b79e6a4cb234880266
418,维C可以预防新型冠状病毒肺炎,2020-01-26,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=b39b273c874780ef548c6db66fa69448
419,新型冠状病毒是SARS病毒的进化,2020-01-26,腾讯旗下专业医学科普平台,假,https://vp.fact.qq.com/article?id=99c05bceb88fd80418da72d2b2e1ade0
420,明天早上四点杭州飞机洒消毒药水，大家别出门,2020-01-26,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=be4d278acd7eef98708201e584068995
421,一香港人在南京鼓楼医院因新冠肺炎去世,2020-01-26,南京广播电视集团官方账号,假,https://vp.fact.qq.com/article?id=d42be263e12aab97fd706cd4b067da22
422,钟南山院士建议：全中国人民在家隔离两周,2020-01-25,中共广州市委机关报,假,https://vp.fact.qq.com/article?id=6ca2f4a791d5e667f3e8ab5998ab1174
423,湖南长沙：发现武汉牌照车辆就拨打疾控中心电话,2020-01-25,大型综合类都市日报,假,https://vp.fact.qq.com/article?id=bedfe6301901611984652c351eb756af
424,浙BL0535车上人员感染病毒正前往某地,2020-01-25,较真团队,假,https://vp.fact.qq.com/article?id=31add60050893cc23139b0679cd8ce4b
425,带呼吸阀的N95口罩对新型冠状病毒没有防护作用,2020-01-25,医学博士、副主任医师、中华医学会科普分会青年委员,假,https://vp.fact.qq.com/article?id=518dac7222489318f57c0adda89a14f9
426,北京高速为防控疫情封路“只出不进”,2020-01-25,综合类大型城市日报,假,https://vp.fact.qq.com/article?id=58f956eca57118122f7d294e84913c34
427,新型冠状病毒肺炎定名为SARI ,2020-01-25,美国加州大学圣地亚哥分校呼吸病学和危重症医学科主治医师，腾讯新闻知识官,假,https://vp.fact.qq.com/article?id=ecf6f807e8d16499c38cd350cac18b01
428,上海目前除沪牌不让外地车进上海,2020-01-25,解放日报•上观新闻运营的辟谣新闻和辟谣服务网络平台,假,https://vp.fact.qq.com/article?id=df5d6c4053fdbfc90f717d32e7ab1608
429,钟南山院士被传染,2020-01-25,上海报业集团旗下新媒体平台,假,https://vp.fact.qq.com/article?id=27661a1f0ff99139987557ec7fb0feef
430,湖北新华医院耳鼻喉科医生梁武东因感染新冠肺炎去世,2020-01-25,上海报业集团旗下新媒体平台,疑,https://vp.fact.qq.com/article?id=0eac27a587b18f916a303a15956cb631
431,抗艾滋药物洛匹那韦利托那韦片可有效治疗武汉肺炎,2020-01-25,宾夕法尼亚大学医学院病理及实验医药系研究副教授,疑,https://vp.fact.qq.com/article?id=e79dd74ff13728ddfcdb6dee85ef129e
432,河南信阳今天下午两点封城,2020-01-25,河南日报报业集团主办的综合性都市生活日报,假,https://vp.fact.qq.com/article?id=370af4f14b8b0bee72481e2425137bd6
433,西安一名新型肺炎患者从医院逃离 ,2020-01-25,共青团北京市委机关报,假,https://vp.fact.qq.com/article?id=620919db07ccb8c8c5d6a2a23e295e45
434,大蒜咬碎后嘴里含一会儿，胜过杀病毒的口腔药物,2020-01-25,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=9db584a0cf5fb9cb95cad13a0612a19e
435,新加坡拒绝超过116名来自武汉的旅客入境,2020-01-25,中央电视台新闻中心官方微博,假,https://vp.fact.qq.com/article?id=37642c813a1de5cf1cbc77e4178f673f
436,N95口罩也是需要4个小时一换,2020-01-25,药理学硕士，知贝儿科药师,疑,https://vp.fact.qq.com/article?id=887427b1869b3db05a2d6ccdc33400a3
437,郑州上午九点到十一点将空中喷洒消杀药物,2020-01-25,郑州电台新闻广播官方微博,假,https://vp.fact.qq.com/article?id=d087b691eab2d89d7e177a299e183818
438,吃香蕉会得新型冠状病毒肺炎,2020-01-25,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=c02adce8a72ca30d602947c1e395234f
439,新加坡抵杭州航班有2名乘客发烧，全体乘客被隔离,2020-01-25,腾讯新闻旗下专业事实查证平台,真,https://vp.fact.qq.com/article?id=a317d78f0f5a94a8a3784217eed0c3c3
440,四川高速封路,2020-01-25,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=b1eb4da63e7b92ed24b9f6487602a2df
441,武汉市第四医院武胜路院区急诊停诊,2020-01-25,武汉电台新闻广播884官方微博,假,https://vp.fact.qq.com/article?id=2b728bac0f2b469c0391e5a040e26d61
442,武汉“小汤山”将停工，重新选址,2020-01-24,湖北省委机关报,假,https://vp.fact.qq.com/article?id=2c8efb1aaf3301bda65f4e8a0f8dbb44
443,深圳49家医院可免费领口罩,2020-01-24,南方报业移动新媒体！最新，最快，最广东！,假,https://vp.fact.qq.com/article?id=cab42edfe34c0a660d6ba37476d423df
444,汉口全封闭汉阳强限制武昌弱限制,2020-01-24,中共武汉市委机关报,假,https://vp.fact.qq.com/article?id=989ccb91c23b75fc5ddfb59c2cbd33e4
445,钟南山院士表示目前已有药物准备用于肺炎临床治疗,2020-01-24,中共广州市委机关报,真,https://vp.fact.qq.com/article?id=5677221c80216203d73ea7fb2dc7e0e7
446,小磨香油滴在鼻孔，可以阻断一切的流感和瘟疫传染,2020-01-24,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=988871351d8c00c559c88786fc68e357
447,湘雅医院搭帐篷，以安置从武汉来的病人,2020-01-24,《人民日报》建设的以新闻为主的大型网上信息发布平台,假,https://vp.fact.qq.com/article?id=c5b56c9bae56f45d71e0e28f3eb8172a
448,武汉将断网，以禁止医务人员分享相关信息,2020-01-24,武汉市互联网信息办公室,假,https://vp.fact.qq.com/article?id=84c2a116ec99734d71675021085d1c8e
449,湖北经视主持人记者戴口罩播报新闻,2020-01-24,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=3e4e841ac97760f34210f1338aadef59
450,周杰伦去福州参加活动，自备隔离箱,2020-01-24,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=c1bfc88046a489a9b287ec4584197297
451,武汉三口之家迪士尼游玩确诊新型冠状病毒肺炎,2020-01-23,《经济观察报》社全新商业资讯平台,假,https://vp.fact.qq.com/article?id=e633815442b986f8220183e6c42d2166
452,武汉加油站停止营业,2020-01-23,中国新闻社创办的财经新媒体,假,https://vp.fact.qq.com/article?id=8c8cf484eaa5792ffbcc8d8918981f74
453,抗流感药物奥司他韦、利巴韦林能预防新型冠状病毒,2020-01-23,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=7e76b95972ff53d590c7cf4d8f48d57c
454,杭州医生提示：在人中涂风油精可有效预防呼吸道疾病,2020-01-23,药理学硕士，知贝儿科药师,假,https://vp.fact.qq.com/article?id=3b513f8b105f991db2117cdbf8965801
455,喝高度白酒、蒸桑拿，可以抵抗新型冠状病毒,2020-01-23,美国普渡大学农业与生物系食品工程专业博士,假,https://vp.fact.qq.com/article?id=e645f3ef33879460c954a47cbbc85d0e
456,武汉官方：在武汉上空开始播撒消毒粉液,2020-01-23,中国共产党中央委员会机关报,假,https://vp.fact.qq.com/article?id=e546330793723179fabab7a8db3e8aed
457,钟南山院士建议盐水漱口防病毒,2020-01-23,医学博士、副主任医师、中华医学会科普分会青年委员,假,https://vp.fact.qq.com/article?id=9f065d6a729245d5dfaa18759f10f088
458,山东即墨区发现疑似新型冠状病毒感染的肺炎病例,2020-01-22,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=9131ce3679657aa0c998943ea2dc2b37
459,支付宝提供了在武汉海鲜市场的支付数据,2020-01-22,腾讯新闻旗下专业事实查证平台,假,https://vp.fact.qq.com/article?id=160daf7dc1c009b5b5bb0be5ea381447
460,戴多层口罩，才能有效预防新型冠状病毒,2020-01-22,医学博士、副主任医师、中华医学会科普分会青年委员,假,https://vp.fact.qq.com/article?id=f8fefa75b7d1f0296c3656714c06d8b9
461,普通人出门要佩戴护目镜，防止新型冠状病毒侵入体内,2020-01-22,医学博士、副主任医师、中华医学会科普分会青年委员,假,https://vp.fact.qq.com/article?id=fdd40d620723576776633b0da69968ce
462,北京协和医院有武汉肺炎患者出逃,2020-01-22,综合类大型城市日报,假,https://vp.fact.qq.com/article?id=502100d9aaf5d5ed23850933140f8088
